PGN
e4 c5 Bc4 d6 Nc3 g6 Nf3 Bg7 h3 Nf6 d3 O-O O-O Nc6 Re1 Bd7 a3 Qc8 Nh2 Nh5 Qf3 Be5 g3 Nd4 Qd1 Bxh3 Nb5 a6 Nxd4 Bxd4 Nf3 Bg4 Be3 Bxb2 Rb1 Be5 Kg2 Kg7 Qd2 Bxf3+ Kxf3 f5 Bh6+ Kh8 Bxf8 Qxf8 Kg2 fxe4 Rxe4 Qf5 Bd5 Rf8 Rf1 Qf3+ Kg1 Nxg3 Re3 Qh1+ Bxh1 Nxf1 Kxf1 Bd4 Rh3 b5 f3 Rf5 Qh6 Rf7 Ke2 a5 Qg5 Bf6 Qg4 Kg7 Qc8 b4 axb4 axb4 Qb7 Rf8 Qxb4 cxb4 Kd2 Bc3+ Ke3 d5 f4 d4+ Ke4 Ra8 Rf3 Ra2 Rf2 Ra1 Bf3 Ra2 Kd5 b3 Bd1 b2 Bf3 b1=Q Rg2 Qb5+ Ke4 Qc6+ Ke5 Ra5+ Bd5 Qxd5# 0-1
e4 e5 Bc4 Nc6 c3 Nf6 d3 Bc5 Nf3 a6 b4 Ba7 Bg5 O-O O-O h6 Bxf6 Qxf6 a4 d6 Kh1 Ne7 Qe2 Bg4 Rg1 Ng6 Nbd2 c6 h3 Nf4 Qe1 Bxf3 Nxf3 b5 axb5 axb5 Bb3 Nxd3 Qe2 Nf4 Qd2 Nxh3 Rgf1 Nf4 Nh2 Qg6 g3 Nh3 Kg2 Ng5 f3 Qh5 g4 Qh3+ Kh1 Bb6 Qg2 Qxg2+ Kxg2 Kh8 Rad1 Bc7 f4 Nxe4 Rd3 Ra3 Bc2 Rxc3 Rxc3 Nxc3 Be4 Nxe4 fxe5 dxe5 Rc1 Bd6 Re1 Nc3 Re3 Nd5 Re4 Nxb4 Nf3 f5 gxf5 Rxf5 Nh4 Rg5+ Kf3 Nd5 Kf2 b4 Rc4 Ne7 Nf3 Rf5 Ke2 b3 Rc3 e4 Nd4 Be5 Rxb3 Bxd4 Rb4 c5 Rb7 Rf2+ Kd1 Nd5 Rb3 e3 0-1
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Bc5 d3 b6 Bg5 Qe7 Nbd2 O-O Nb3 Bd6 d4 Bb7 d5 Nd8 Re1 c6 Bc4 h6 Bh4 Rc8 Qd3 a5 Rad1 a4 Na1 cxd5 Bxd5 Bxd5 exd5 Nb7 Qe2 Rfe8 c4 Bb8 b3 Nc5 Qe3 d6 Nc2 Ncd7 Nb4 g5 Nc6 Qf8 Bg3 Bc7 Qc3 b5 Nd2 Nh5 Ne4 f5 Nd2 axb3 h3 bxa2 Ra1 bxc4 Nxc4 Ndf6 Bh2 Nxd5 Qd3 Qf7 Re2 Nhf4 Bxf4 Nxf4 Qe3 Nxe2+ Qxe2 d5 N4xe5 Bxe5 Qxa2 Rxc6 Qa5 Rce6 0-1
e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 d4 cxd4 Qxd4 Nc6 Qd1 g6 Nc3 Bg7 Bd2 Nf6 Qe2 O-O O-O Rfc8 Rab1 a6 Rfd1 Nb4 e5 dxe5 Nxe5 Qf5 Nf3 e6 Na4 Rxc2 Nh4 Rxd2 Qxd2 Qg4 g3 Nbd5 Nc5 g5 Ng2 Ne4 Qc2 Nxc5 Qxc5 Bxb2 Ne3 Nxe3 Qxe3 Bf6 f3 Qa4 Rd7 Qxa2 Rbd1 1-0
e4 d5 exd5 Qxd5 Nf3 Qd8 Be2 e6 O-O h6 d4 Nf6 c3 Bd6 Nbd2 b6 Qc2 Bb7 h3 Nbd7 Nc4 Be7 Bf4 Nd5 Bg3 O-O Rad1 N7f6 Nce5 Bd6 a3 Ne7 b4 Nf5 Bh2 a5 g4 Ne7 Qb3 axb4 axb4 Nd7 c4 Bxe5 dxe5 Qc8 c5 bxc5 bxc5 Bd5 Rxd5 Nxd5 c6 N7b6 Nd4 Ra5 Rc1 Qa8 Bg3 Ra1 Qb2 Rxc1+ Qxc1 Qa4 Qd2 Qa1+ Kg2 Qc3 Bf4 Nxf4+ Qxf4 Nd5 Qe4 f5 gxf5 1-0
e4 c5 Nc3 Nc6 Nf3 e6 Bb5 a6 Be2 d5 exd5 exd5 d4 c4 O-O Nf6 Bf4 Be7 Re1 O-O h3 Bf5 a3 b5 Nh4 Be6 Nf3 Nh5 Bh2 g6 Ne5 Nxe5 Bxe5 Bf6 Bxh5 gxh5 Qxh5 Kh8 Bxf6+ Qxf6 Qe5 Qxe5 Rxe5 Rg8 Kh2 Rg6 Rae1 Rag8 g3 Rg5 Rxg5 Rxg5 Ne2 h5 Nf4 Bf5 c3 Be4 Re3 Rf5 f3 Bc2 Re5 Rxe5 dxe5 Bd1 Kg2 Kg7 Nxd5 Kg6 g4 h4 Ne3 Be2 f4 f6 exf6 Kxf6 Nf5 Bd3 Nxh4 1-0
d4 d5 c4 g6 Nc3 dxc4 Qa4+ Nd7 Qxc4 Nb6 Qd3 Bf5 e4 Bg4 Bf4 Bg7 Be2 Bxe2 Ngxe2 e5 Be3 exd4 Bxd4 Nf6 Rd1 O-O Bxb6 Qxd3 Rxd3 axb6 a4 Rfe8 f3 c6 O-O Red8 Rxd8+ Rxd8 b4 Rd2 Rb1 Ne8 Rd1 Rc2 Rd8 Kf8 Rd7 Bxc3 Nxc3 Rxc3 Rxb7 Ra3 Ra7 Nd6 Rc7 c5 bxc5 bxc5 Rxc5 Rxa4 Kf2 h5 Kg3 Ra2 Rg5 Ra3 Kf4 Kg7 e5 Ra4+ Kg3 Nf5+ Kf2 Kh6 f4 Rxf4+ 0-1
e4 d5 Nc3 d4 Nd5 e5 Nf3 f5 Nxe5 fxe4 Qh5+ g6 Qe2 Qxd5 Nc4 b5 Na5 Bf5 d3 b4 dxe4 Bxe4 Nc4 d3 cxd3 Ne7 dxe4 Qb5 1-0
e4 e5 Nf3 Nc6 Nc3 Be7 Bb5 d6 O-O Nf6 Re1 O-O d4 exd4 Nxd4 Bd7 Qf3 Nxd4 Qd3 Nxb5 Nxb5 Bxb5 Qxb5 b6 Bg5 c5 Rad1 Nd7 Bxe7 Qxe7 Qc6 Ne5 Qxd6 Qxd6 Rxd6 Nc4 Rd3 Nxb2 Rb3 Nc4 Rd1 Rfd8 Re1 Rd2 Rd3 Rxc2 Red1 h6 a4 Nb2 Rb3 Nxd1 Rc3 0-1
e4 e5 Nf3 Nc6 Bb5 Nf6 Nc3 d6 Bxc6+ bxc6 d3 d5 Qe2 d4 Na4 Bg4 c3 Bxf3 Qxf3 dxc3 bxc3 Bd6 Bg5 O-O Bxf6 Qxf6 Qxf6 gxf6 O-O Ba3 d4 exd4 cxd4 Bb2 Rab1 Bxd4 Rfd1 Rad8 Rb4 Be5 Rxd8 Rxd8 g3 Rd1+ Kg2 c5 Nxc5 Rc1 Nd3 Rd1 Nxe5 fxe5 Rb7 Rd4 Kf3 f6 Rxc7 a5 Rc6 h5 Rxf6 Kg7 Rf5 Rd3+ Kg2 Rd4 Rxe5 Kf6 Rf5+ Kg6 f3 Rd2+ Kh3 Rxa2 g4 Re2 gxh5+ Kh6 Rxa5 Rf2 Kg3 Rf1 Kg4 Rg1+ Kf4 Rg2 e5 Rxh2 e6 Rh4+ Kf5 Rxh5+ Kf6 Rxa5 e7 Ra8 Kf7 Ra7 Kf8 Ra8+ Kf7 Ra7 Kf8 Ra8+ Kf7 1/2-1/2
e4 e5 f4 exf4 Nf3 Be7 h4 d5 e5 Bg4 d4 Bb4+ c3 Ba5 Bxf4 Na6 Bxa6 bxa6 Qd3 Qc8 O-O Rb8 b3 Ne7 Ng5 Ng6 Bg3 h6 Nxf7 Rf8 Qxg6 1-0
e4 e5 Nf3 Nc6 c3 Nf6 d3 d6 h3 Be7 Be2 h6 O-O Be6 Re1 Qd7 Bf1 g5 Nh2 g4 h4 O-O-O d4 Nh5 d5 g3 fxg3 Nxg3 dxe6 fxe6 Nf3 d5 exd5 exd5 Nxe5 Nxe5 Rxe5 Bxh4 Bf4 Rhf8 Bxg3 Bxg3 Nd2 Bxe5 Nf3 Bg3 Qd4 b6 b4 h5 a4 Qg4 Qd3 h4 a5 Qc4 Qe3 Qe4 Qg5 Rf5 Ba6+ Kb8 Qxd8# 1-0
d4 a6 e4 e6 e5 c5 c3 cxd4 Qxd4 Nc6 Qe3 Qc7 f4 Nge7 Nf3 Nf5 Qd2 Bc5 b4 Ba7 g4 Nh6 g5 Ng4 Qe2 Bf2+ Kd1 Ba7 Nbd2 Nf2+ Ke1 Nxh1 Bh3 Bf2+ Kf1 Ne7 Bg2 Ng3+ hxg3 Bxg3 c4 Nf5 Ne4 O-O Bh3 Bxf4 Bxf5 Bxc1 Rxc1 exf5 Ng3 g6 c5 a5 b5 b6 Qe3 bxc5 Qxc5 Qxc5 Rxc5 Bb7 Nd4 Rac8 Rxc8 Rxc8 Nge2 Rc4 Nb3 a4 Na5 Rb4 Nxb7 Rxb5 Nd6 Rxe5 Nc3 Ra5 Nb7 Ra7 Nc5 Rc7 N5xa4 Rc4 Nb6 Rxc3 Nxd7 Rc1+ Ke2 Ra1 Nf6+ Kg7 Ne8+ Kf8 Nf6 Kg7 Ne8+ Kh8 Nd6 Rxa2+ Kf3 Kg7 Ne8+ Kf8 Nf6 Ra3+ Ke2 Ra6 Nd7+ Ke7 Nc5 Re6+ Kd3 Rd6+ Ke3 Rd5 Nb7 Re5+ Kd3 f4 Kd4 Rxg5 Ke4 Rf5 Kf3 Rb5 Nc5 Rxc5 Kxf4 g5+ Kg4 f6 Kh5 Kf7 Kh6 Kg8 Kh5 Rc4 Kh6 Rh4# 0-1
e4 b6 d4 Bb7 Nc3 g6 Be3 Bg7 Qd2 e6 O-O-O Nf6 f3 O-O g4 a5 Nge2 Bc6 h4 b5 Ng3 b4 Nce2 Na6 h5 a4 Bh6 b3 cxb3 axb3 a3 Qe7 Bxg7 Kxg7 hxg6 fxg6 e5 Ng8 Bg2 Bxf3 Bxf3 Rxf3 Ne4 Raf8 N2g3 c5 Qh2 h6 g5 h5 Nf6 cxd4 Ngxh5+ Kf7 Kb1 Nxf6 Nxf6 Rxf6 gxf6 Qc5 Qh7+ Ke8 Qxg6+ Kd8 Qg7 Qc2+ Ka1 Re8 f7 Re7 f8=Q+ Re8 Qge7+ Kc7 Qd6+ Kb7 Qxe8 Nc7 Qexd7 d3 Rc1 Qxb2+ Kxb2 d2 Q7xc7+ Ka8 Qdd8# 1-0
e4 d6 d4 Nf6 Nc3 g6 f4 Bg7 Nf3 O-O e5 dxe5 fxe5 Nd5 Nxd5 Qxd5 c3 Nc6 Bd3 Be6 O-O b5 Be3 a5 b3 f6 c4 bxc4 Bxc4 Qd7 d5 Nxe5 Nxe5 fxe5 dxe6 Rxf1+ Qxf1 Qc6 Qf7+ Kh8 Qxe7 Re8 Qd7 Qxd7 exd7 Rd8 Bb5 e4 Bg5 Rb8 d8=Q+ Rxd8 Bxd8 Bxa1 Bxc7 Kg7 Bxa5 Bd4+ Kf1 e3 Ke2 Kf6 Be1 Ke5 Bd3 Kd5 Bc4+ Kc5 Kd3 g5 Bb4+ Kxb4 Kxd4 Ka3 Kxe3 Kxa2 b4+ Ka3 b5 Kb4 b6 Kxc4 b7 h5 b8=Q g4 Qd8 g3 hxg3 h4 gxh4 Kc5 Ke4 Kc6 Ke5 Kc5 Qc8+ Kb6 Kd5 Kb5 Qb8+ Ka4 Kc4 Ka3 Qb3# 1-0
e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Bg5 Be7 c4 0-1
d4 e5 dxe5 Nc6 f4 Bc5 Nf3 f6 Nc3 Nh6 Qd3 b6 Be3 g6 O-O-O Nf5 Bxc5 bxc5 Kb1 Nb4 Qc4 d6 e4 Ne3 Qe2 Nxd1 Qxd1 Rb8 Bc4 Ke7 exd6+ cxd6 a3 Na6 Re1 Qb6 b3 Nb4 axb4 Qxb4 Qd3 Rb6 e5 Ba6 exd6+ Kd7 Bxa6 Rxa6 Kc1 Re8 Kd2 1-0
d4 f5 c4 Nf6 Nc3 e6 Qc2 Be7 e4 fxe4 Nxe4 O-O Bd3 d5 Nxf6+ Bxf6 Bxh7+ Kh8 Nf3 g5 Qg6 Qe7 Bxg5 Bxg5 Nxg5 Qg7 Qxg7+ Kxg7 cxd5 exd5 Bd3 Bg4 O-O Nc6 h3 Bd7 Rfe1 Rae8 Bb5 a6 Bxc6 bxc6 b3 Kg6 h4 Rf6 g3 Ref8 f4 Bf5 Re7 Be4 Rxc7 Kh5 Kh2 Kg4 Rg7 Rg6 Rxg6 Bxg6 Re1 Be4 Ne6 Rh8 Nc5 Re8 a4 Kf3 Nxa6 Kf2 Ra1 Rg8 Ra2+ Kf3 b4 Rxg3 Ra3+ Kxf4 Rxg3 1-0
e4 e5 Nf3 d6 Bc4 c5 c3 Nc6 O-O Nf6 d4 cxd4 cxd4 Bg4 dxe5 Nxe5 Bb5+ Nfd7 Nbd2 Nxf3+ Nxf3 Qb6 Bxd7+ Bxd7 Qd2 O-O-O b3 Bb5 Rd1 Be7 Bb2 Rhg8 Rac1+ Kb8 Ng5 Bxg5 Qxg5 f6 Qh5 Qa5 a4 Rc8 Rxc8+ Rxc8 Qxb5 Qd8 Qd5 1-0
e4 c6 d4 d5 e5 Bf5 Nc3 e6 Bd3 Bxd3 Qxd3 Ne7 Bg5 Qb6 Nf3 h6 Bd2 Nf5 h3 Nd7 a3 c5 Qb5 cxd4 Qxb6 axb6 Nb5 Be7 Nc7+ Kd8 Nxa8 Kc8 Bb4 Kb8 Bxe7 Nxe7 Nxd4 Kxa8 Nb5 Nxe5 Nd6 Rf8 O-O-O Kb8 Nb5 N7c6 Nd4 Kc7 f4 Nd7 f5 e5 Nf3 d4 Rhe1 f6 g4 Nc5 b4 Nd7 h4 b5 Nd2 Nb6 Ne4 Nc4 Nc5 Kb6 Nd7+ 1-0
d4 d5 e3 e6 Bd3 f5 Nf3 Nf6 Nbd2 Bd6 O-O c6 b3 Nbd7 c4 b6 Bb2 Bb7 a3 Qc7 Qc2 h6 Rac1 g5 Rfe1 Ne4 c5 bxc5 dxc5 Ndxc5 Bxh8 g4 Bxe4 fxe4 Be5 Nd3 Bxd6 Qxd6 Nd4 Nxe1 Rxe1 O-O-O Nb5 Qe7 Nxa7+ Kc7 Nb5+ Kb8 Nd4 Rc8 b4 Qd6 Qa4 Rf8 b5 c5 Nc6+ Bxc6 bxc6 Kc7 Rb1 Rb8 Qa7+ Kc8 Rxb8+ Qxb8 Qd7# 1-0
e4 e5 f4 exf4 Nf3 d6 Bc4 g5 O-O g4 Nd4 Bg7 Nf5 Bxf5 exf5 Qf6 d3 Qd4+ Kh1 Be5 Qxg4 Nf6 Qh4 Nbd7 c3 Qc5 Na3 O-O-O d4 Bxd4 cxd4 Qxd4 Qxf4 Qe5 Bxf7 Rhf8 Be6 Kb8 Qxe5 Nxe5 Bg5 Rde8 Bxf6 Rxf6 Nc4 Ng4 h3 Nh6 Ne3 Nxf5 Bxf5 Rxe3 Bg4 Rxf1+ Rxf1 a6 b3 Ka7 Kh2 Kb6 Rf7 Rd3 Rxh7 Rd2 a4 Rd3 Be6 d5 Rd7 c6 h4 Rxb3 h5 Rb4 g3 Rxa4 h6 Ra2+ Kh3 Rf2 h7 Rf6 h8=Q Rxe6 Qg7 Kc5 Rxb7 d4 Ra7 d3 Qc3+ Kb6 Ra8 Rd6 Qd2 a5 Rb8+ Kc7 Rb3 c5 Rxd3 Rxd3 Qxd3 Kb6 1-0
d4 Nf6 c4 e6 Nc3 d5 Bg5 Be7 e3 O-O Nf3 a6 g3 dxc4 Bxc4 b5 Bf1 Bb7 Bg2 Nbd7 O-O c5 dxc5 Nxc5 b4 Nd3 a3 Nb2 Qc2 Nc4 e4 Rc8 e5 Nd5 Nxd5 exd5 Bxe7 Qxe7 Qb3 Nxe5 Nxe5 Qxe5 Rfe1 Qg5 Rad1 h5 h4 Qf5 Bxd5 Bxd5 Rxd5 Qf6 Rxh5 Rc4 Qb1 g6 Rg5 Rfc8 Qa1 Qb6 Qe5 Rc2 Rf1 Rc1 Qe2 Rxf1+ Kxf1 Rc1+ Kg2 Qc6+ Qf3 Rg1+ Kxg1 Qxf3 h5 Qd1+ 0-1
e4 g6 Bc4 Bg7 Qf3 f5 exf5 gxf5 Qxf5 Nh6 Qg5 Bxb2 Bxb2 e5 Qxh6 d6 Qg7 Rf8 Qxh7 Nd7 Nh3 b6 Bd5 Nf6 Qg6+ Kd7 Bf7 Qe7 Qf5+ Kd8 Qf3 Qxf7 Qxa8 Ng4 f3 Kd7 fxg4 Ke7 Qxa7 Bxg4 Qxc7+ Bd7 Qxb6 Bxh3 gxh3 Ke6 Qb3+ Ke7 Qxf7+ Rxf7 Rf1 Rf4 Rxf4 exf4 Nc3 Kf6 Ne4+ Kf5 Nxd6+ Kg5 Ke2 Kh4 Be5 Kg5 a4 f3+ Kxf3 Kg6 a5 Kg5 Rg1+ Kh5 a6 Kh4 Rg3 Kh5 a7 Kh4 a8=Q Kh5 Qh8# 1-0
